id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
5.77473E+17,5.77473E+17,1.42652E+12,16-03-2015 04:12,-1000,,"i need someone who will understand how unstable i am, sometimes being alone can be dangerous for me but other times its exactly what i need.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,4,https://twitter.com/depressingmsgs/status/577472549606453249,[],[],0,,FALSE,858,2,1214,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.77357E+17,5.77357E+17,1.42649E+12,15-03-2015 20:34,-1000,,"i'm sorry that i'm not everything you wanted, and i'm sorry that my best isn't good enough, i'm sorry that everything i do disappoints you.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,20,https://twitter.com/depressingmsgs/status/577357216849735680,[],[],0,,FALSE,794,1,1211,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.77338E+17,5.77338E+17,1.42648E+12,15-03-2015 19:16,-1000,,"i don't tweet for sympathy, or attention i express my thoughts and feelings. this is my outlet where i can say stuff without feeling judged.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,19,https://twitter.com/depressingmsgs/status/577337663377707008,[],[],0,,FALSE,829,8,1586,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.77294E+17,5.77294E+17,1.42647E+12,15-03-2015 16:21,-1000,,i wish someone was afraid to lose me i'm always scared of losing people that i love but i doubt anyone would fight to keep me in their life.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,16,https://twitter.com/depressingmsgs/status/577293662276599808,[],[],0,,FALSE,826,7,976,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.7727E+17,5.7727E+17,1.42647E+12,15-03-2015 14:48,-1000,,i'm pretty sure by now “tired” is just part of my personality description.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,14,https://twitter.com/depressingmsgs/status/577270116489932800,[],[],0,,FALSE,819,17,1056,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.77001E+17,5.77001E+17,1.4264E+12,14-03-2015 20:57,-1000,,nobody hates me more than myself.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,20,https://twitter.com/depressingmsgs/status/577000577160212480,[],[],0,,FALSE,1006,26,901,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.76876E+17,5.76876E+17,1.42637E+12,14-03-2015 12:42,-1000,,"i hate the fact that i cry when i'm angry, and that's the worst thing ever because you're trying to act tough and mean but instead you cry.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,12,https://twitter.com/depressingmsgs/status/576875987528343552,[],[],0,,FALSE,826,3,975,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.75648E+17,5.75648E+17,1.42608E+12,11-03-2015 03:23,-1000,,"you smile, but all you want is to cry. you talk, but you really just want to be quiet. you pretend like you're happy, but you really aren't.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,3,https://twitter.com/depressingmsgs/status/575648265959419904,[],[],0,,FALSE,1037,1,961,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.75236E+17,5.75236E+17,1.42598E+12,10-03-2015 00:07,-1000,,i’m ashamed of myself because i know i should be better and i have no idea how to get there.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,0,https://twitter.com/depressingmsgs/status/575236473282146304,[],[],0,,FALSE,1036,34,938,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.75164E+17,5.75164E+17,1.42596E+12,09-03-2015 19:17,-1000,,"it hurts like hell when you know that you need to let go of someone but you can't, because you're still waiting for the impossible to happen",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,19,https://twitter.com/depressingmsgs/status/575163554837368832,[],[],0,,FALSE,979,4,1071,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.7515E+17,5.7515E+17,1.42596E+12,09-03-2015 18:24,-1000,,do you ever feel like you've been abandoned by everybody and the only thing you have left to look forward to in life is completely nothing..,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,18,https://twitter.com/depressingmsgs/status/575150199204528129,[],[],0,,FALSE,811,11,1089,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.75063E+17,5.75063E+17,1.42594E+12,09-03-2015 12:36,-1000,,i always get nervous when people stop replying to me its like did i say something wrong did i scare them away did i offend you in some way.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,12,https://twitter.com/depressingmsgs/status/575062714935959552,[],[],0,,FALSE,738,5,1068,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.74959E+17,5.74959E+17,1.42592E+12,09-03-2015 05:45,-1000,,what's painful is when you're on the brink of crying and falling apart. and you have to really force it in. so people can't see you breaking,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,5,https://twitter.com/depressingmsgs/status/574959293033656321,[],[],0,,FALSE,812,5,1010,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.74628E+17,5.74628E+17,1.42584E+12,08-03-2015 07:50,-1000,,"she's sad because she never shared her deepest thoughts or feelings with anyone, she went her entire life unspoken because nobody understood",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,7,https://twitter.com/depressingmsgs/status/574628312326144000,[],[],0,,FALSE,908,6,955,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.7385E+17,5.7385E+17,1.42565E+12,06-03-2015 04:19,-1000,,have you ever been so sad that you just really want to be alone. but at the same time you really wish there was someone who you can talk to.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,4,https://twitter.com/depressingmsgs/status/573850395920891905,[],[],0,,FALSE,1009,12,1024,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.71259E+17,5.71259E+17,1.42503E+12,27-02-2015 00:43,-1000,,"when i can't push though my depression and it takes over i have to close my door shut the world out, it's the only way i know how to survive",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,0,https://twitter.com/depressingmsgs/status/571259436758536192,[],[],0,,FALSE,537,8,856,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.71003E+17,5.71003E+17,1.42497E+12,26-02-2015 07:46,-1000,,"when i’m hurt i shut down, i turn into a total sarcastic bitch. i shut off my emotions and act indifferent and defensive towards everything.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,7,https://twitter.com/depressingmsgs/status/571003278185463808,[],[],0,,FALSE,847,4,1024,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.62975E+17,5.62975E+17,1.42306E+12,04-02-2015 04:04,-1000,,i hate when i cry about one thing then i end up crying about everything that's messed up in my life.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,4,https://twitter.com/depressingmsgs/status/562975047913340930,[],[],0,,FALSE,1146,30,1190,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.6284E+17,5.6284E+17,1.42303E+12,03-02-2015 19:06,-1000,,"pain changes people, it makes them trust less, overthink more, and shut people out.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,19,https://twitter.com/depressingmsgs/status/562839583726239744,[],[],0,,FALSE,915,43,956,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.62159E+17,5.62159E+17,1.42286E+12,01-02-2015 22:03,-1000,,"she's the girl who laughs and talks a lot and seems very happy, she is also the girl who cries herself to sleep every night.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,22,https://twitter.com/depressingmsgs/status/562159451499540480,[],[],0,,FALSE,922,16,958,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.59213E+17,5.59213E+17,1.42216E+12,24-01-2015 18:53,-1000,,"do you ever write a really long message and about halfway through you're like ""you know what, they don't even care"" and end up deleting it.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,18,https://twitter.com/depressingmsgs/status/559212503117205504,[],[],0,,FALSE,1235,11,1028,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.56923E+17,5.56923E+17,1.42162E+12,18-01-2015 11:17,-1000,,"i feel myself changing, i don't even laugh the same anymore, i don't smile the same, or talk the same, i'm just so damn tired of everything.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,11,https://twitter.com/depressingmsgs/status/556923404893179904,[],[],0,,FALSE,1249,7,1200,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.56205E+17,5.56205E+17,1.42144E+12,16-01-2015 11:44,-1000,,"""why are you sad?"" ""i don't know"" ""no reason?"" ""oh no there are plenty of reasons, i'm just not sure which one it is this time""",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,11,https://twitter.com/depressingmsgs/status/556205311640354816,[],[],0,,FALSE,1143,12,1039,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.44472E+17,5.44472E+17,1.41865E+12,15-12-2014 02:39,-1000,,proud of you australia! Instead of fear we choosing loving support of our muslim brothers and sisters #illridewithyou #sydneysiege #mateship,en,"['illridewithyou', 'sydneysiege', 'mateship']",[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,2,https://twitter.com/depressingmsgs/status/544471702529265665,[],[],0,,FALSE,158,4,70,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.44367E+17,5.44367E+17,1.41862E+12,14-12-2014 19:41,-1000,,please don't jump to conclusions. resist #Islamophobia remember this is a crime that hurts muslims too #terroist #hostages #sydneysiege,en,"['islamophobia', 'terroist', 'hostages', 'sydneysiege']",[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,19,https://twitter.com/depressingmsgs/status/544366524807389186,[],[],0,,FALSE,128,3,67,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
5.42663E+17,5.42663E+17,1.41822E+12,10-12-2014 02:51,-1000,,no words needed. #PhillipHughes   http://t.co/CGjRu8eOLc,en,['philliphughes'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,2,https://twitter.com/depressingmsgs/status/542662922099367937,[],['https://pbs.twimg.com/media/B4fOn21CcAIHaDR.jpg'],1,https://pbs.twimg.com/media/B4fOn21CcAIHaDR.jpg,FALSE,200,3,41,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.147E+17,3.147E+17,1.36387E+12,21-03-2013 01:27,-1000,,"I love hearing the words, ""I miss you."" if only some one would say it and mean it!",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,1,https://twitter.com/depressingmsgs/status/314699843694108672,[],[],0,,FALSE,12,0,13,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.14698E+17,3.14698E+17,1.36386E+12,21-03-2013 01:21,-1000,,"Just because I'm being quiet, that doesn't mean I'm mad. Sometimes I'm just not in the mood to talk.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,1,https://twitter.com/depressingmsgs/status/314698170640785409,[],[],0,,FALSE,12,0,18,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.14657E+17,3.14657E+17,1.36386E+12,20-03-2013 22:36,-1000,,"Sometimes you don't know how strong you are until the day you look back and realize that despite everything, you're still standing.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,22,https://twitter.com/depressingmsgs/status/314656836412383233,[],[],0,,FALSE,69,0,45,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.14E+17,3.14E+17,1.3637E+12,19-03-2013 03:06,-1000,,"I seriously over think everything, which makes me stress myself out and create problems that weren't even there in the first place.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,3,https://twitter.com/depressingmsgs/status/314000009483923457,[],[],0,,FALSE,11,1,21,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13991E+17,3.13991E+17,1.3637E+12,19-03-2013 02:32,-1000,,"Don't do it for them because you have to, do it because you want to.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,2,https://twitter.com/depressingmsgs/status/313991288947109889,[],[],0,,FALSE,11,0,10,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13991E+17,3.13991E+17,1.3637E+12,19-03-2013 02:30,-1000,,"Bad news is, everyone is not going to like you. Good news is, that's not your problem.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,2,https://twitter.com/depressingmsgs/status/313990839351246849,[],[],0,,FALSE,10,1,8,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13979E+17,3.13979E+17,1.36369E+12,19-03-2013 01:41,-1000,,Life is too damn short to give another minute to anyone or anything that doesn't make you happy.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,1,https://twitter.com/depressingmsgs/status/313978555224707072,[],[],0,,FALSE,8,1,12,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13963E+17,3.13963E+17,1.36369E+12,19-03-2013 00:40,-1000,,"Paper cuts: so small, but so evil.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,0,https://twitter.com/depressingmsgs/status/313963088871313408,[],[],0,,FALSE,10,0,9,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13935E+17,3.13935E+17,1.36368E+12,18-03-2013 22:46,-1000,,"There is no ""wrong"" in life. Nothing is a mistake, everything is an experience.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,22,https://twitter.com/depressingmsgs/status/313934518966972416,[],[],0,,FALSE,9,1,8,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13934E+17,3.13934E+17,1.36368E+12,18-03-2013 22:45,-1000,,"Never ignore a person who loves you and cares for you. One day, you may realize you've lost the moon while counting the stars.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,22,https://twitter.com/depressingmsgs/status/313934347306692608,[],[],0,,FALSE,18,0,11,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13926E+17,3.13926E+17,1.36368E+12,18-03-2013 22:11,-1000,,Don't fall for the wrong person just because they know how to say the right things.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,22,https://twitter.com/depressingmsgs/status/313925755358814210,[],[],0,,FALSE,12,1,6,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.1385E+17,3.1385E+17,1.36366E+12,18-03-2013 17:12,-1000,,I hate when people sit in front of you at movies &amp; take away your foot rest.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,17,https://twitter.com/depressingmsgs/status/313850330133712896,[],[],0,,FALSE,14,0,7,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13849E+17,3.13849E+17,1.36366E+12,18-03-2013 17:06,-1000,,Sometimes I wish you were in my place just to know how I feel.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,17,https://twitter.com/depressingmsgs/status/313848969887375360,[],[],0,,FALSE,16,0,12,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13848E+17,3.13848E+17,1.36366E+12,18-03-2013 17:04,-1000,,"Protect those who mean the most to you and never turn back on them. In the end, they're the ones who will stand by you",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,17,https://twitter.com/depressingmsgs/status/313848323444469760,[],[],0,,FALSE,9,1,11,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.1378E+17,3.1378E+17,1.36365E+12,18-03-2013 12:32,-1000,,"When someone takes too long to text me back, I start rereading what I sent to see what I might've said wrong.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,12,https://twitter.com/depressingmsgs/status/313779999620603904,[],[],0,,FALSE,11,0,12,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13778E+17,3.13778E+17,1.36365E+12,18-03-2013 12:23,-1000,,"We don't lose friends, we just learn who our real ones are.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,12,https://twitter.com/depressingmsgs/status/313777765944012800,[],[],0,,FALSE,13,0,6,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13742E+17,3.13742E+17,1.36364E+12,18-03-2013 09:59,-1000,,Drunk words are sober thoughts.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,9,https://twitter.com/depressingmsgs/status/313741501186322432,[],[],0,,FALSE,14,0,12,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13265E+17,3.13265E+17,1.36352E+12,17-03-2013 02:26,-1000,,I really hate it when I'm in a good mood and suddenly something bad happens and ruins everything.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,2,https://twitter.com/depressingmsgs/status/313265086758277120,[],[],0,,FALSE,17,0,11,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13237E+17,3.13237E+17,1.36352E+12,17-03-2013 00:34,-1000,,"Never give up on something you really want. It’s difficult to wait, but worse to regret.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,0,https://twitter.com/depressingmsgs/status/313236920685703168,[],[],0,,FALSE,16,1,26,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13237E+17,3.13237E+17,1.36352E+12,17-03-2013 00:33,-1000,,I miss the way we used to talk.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,0,https://twitter.com/depressingmsgs/status/313236709494124544,[],[],0,,FALSE,34,0,22,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.132E+17,3.132E+17,1.36351E+12,16-03-2013 22:07,-1000,,Thanks for texting me first and then ignoring my reply!!!,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,22,https://twitter.com/depressingmsgs/status/313199971983835136,[],[],0,,FALSE,8,1,3,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.1316E+17,3.1316E+17,1.3635E+12,16-03-2013 19:28,-1000,,"I hate when I forget to press send on my phone, then sit and wait there for a reply like an idiot.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,19,https://twitter.com/depressingmsgs/status/313159806796066816,[],[],0,,FALSE,6,1,19,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13159E+17,3.13159E+17,1.3635E+12,16-03-2013 19:26,-1000,,Two days is not enough time for a weekend.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,19,https://twitter.com/depressingmsgs/status/313159424179073025,[],[],0,,FALSE,7,0,5,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13143E+17,3.13143E+17,1.36349E+12,16-03-2013 18:20,-1000,,Hope everyone has a wonderfull Sunday. Stay safe and enjoy the day xox,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,18,https://twitter.com/depressingmsgs/status/313142748708483072,[],[],0,,FALSE,4,0,2,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13142E+17,3.13142E+17,1.36349E+12,16-03-2013 18:15,-1000,,"Accept me at my strongest, support me at my weakest.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,18,https://twitter.com/depressingmsgs/status/313141568456519680,[],[],0,,FALSE,12,0,9,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.13019E+17,3.13019E+17,1.36346E+12,16-03-2013 10:08,-1000,,"I’m officially done trying. If you want me in your life, you can come find me. Until then, continue treating me like I don’t exist.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,10,https://twitter.com/depressingmsgs/status/313018995810897920,[],[],0,,FALSE,13,0,11,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12976E+17,3.12976E+17,1.36345E+12,16-03-2013 07:16,-1000,,"I like to pretend that everything is alright because when everybody else thinks your fine, sometimes you forget for a while that your not.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,7,https://twitter.com/depressingmsgs/status/312975762460385280,[],[],0,,FALSE,13,0,13,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12884E+17,3.12884E+17,1.36343E+12,16-03-2013 01:13,-1000,,"Respect people's feelings. Even if it doesn't mean anything to you, it could mean everything to them",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,1,https://twitter.com/depressingmsgs/status/312884260640010240,[],[],0,,FALSE,12,0,14,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.1288E+17,3.1288E+17,1.36343E+12,16-03-2013 00:57,-1000,,"I don’t have trust issues, it’s just that people don’t make themselves trustworthy anymore.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,0,https://twitter.com/depressingmsgs/status/312880347652182016,[],[],0,,FALSE,11,0,12,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12868E+17,3.12868E+17,1.36343E+12,16-03-2013 00:09,-1000,,"Sometimes you just got to be strong. It may hurt and you may shed a few tears, but every thing's going to be alright.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,0,https://twitter.com/depressingmsgs/status/312868176486625280,[],[],0,,FALSE,12,1,11,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12769E+17,3.12769E+17,1.3634E+12,15-03-2013 17:35,-1000,,"that's the thing about pain, it demands to be felt.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,17,https://twitter.com/depressingmsgs/status/312769128681336832,[],[],0,,FALSE,10,1,8,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12767E+17,3.12767E+17,1.3634E+12,15-03-2013 17:28,-1000,,why do you feel the need to put people down?,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,17,https://twitter.com/depressingmsgs/status/312767243488485376,[],[],0,,FALSE,7,0,11,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12757E+17,3.12757E+17,1.3634E+12,15-03-2013 16:49,-1000,,"If all your going to do is correct my grammar, then please unfollow me!!!",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,16,https://twitter.com/depressingmsgs/status/312757386492383234,[],[],0,,FALSE,6,1,1,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12601E+17,3.12601E+17,1.36336E+12,15-03-2013 06:28,-1000,,"I didn't lose a follower, a follower lost me",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,6,https://twitter.com/depressingmsgs/status/312601320169295874,[],[],0,,FALSE,9,0,14,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12585E+17,3.12585E+17,1.36336E+12,15-03-2013 05:25,-1000,,"I hate being the one who always cares about other people's feelings, sometimes I just need someone who can also understand and care for me.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,5,https://twitter.com/depressingmsgs/status/312585375539404800,[],[],0,,FALSE,13,0,17,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12518E+17,3.12518E+17,1.36335E+12,15-03-2013 00:56,-1000,,It hurts when you have someone in your heart but you can’t have them in your arms.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,0,https://twitter.com/depressingmsgs/status/312517719926898688,[],[],0,,FALSE,16,0,17,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12149E+17,3.12149E+17,1.36326E+12,14-03-2013 00:33,-1000,,Saying that you're okay is so much easier rather than explaining all the reasons why you're not.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,0,https://twitter.com/depressingmsgs/status/312149400417865728,[],[],0,,FALSE,14,0,14,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.12083E+17,3.12083E+17,1.36324E+12,13-03-2013 20:08,-1000,,A true friend is someone who can see the truth and pain in you even when you're fooling everyone else.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,20,https://twitter.com/depressingmsgs/status/312082694446137345,[],[],0,,FALSE,11,1,9,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.11985E+17,3.11985E+17,1.36322E+12,13-03-2013 13:40,-1000,,"Always remember, that no matter how useless you think you are, you are still someone's reason to smile.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,13,https://twitter.com/depressingmsgs/status/311985048511463424,[],[],0,,FALSE,11,1,14,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.11939E+17,3.11939E+17,1.36321E+12,13-03-2013 10:37,-1000,,It's always amazed me how tough some people get when they're behind a keyboard.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,10,https://twitter.com/depressingmsgs/status/311939180294967298,[],[],0,,FALSE,7,0,5,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.1193E+17,3.1193E+17,1.3632E+12,13-03-2013 10:02,-1000,,"Worst feeling in the world is knowing you did the best you could, and it still wasn't good enough.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,10,https://twitter.com/depressingmsgs/status/311930236755378176,[],[],0,,FALSE,10,1,17,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.11912E+17,3.11912E+17,1.3632E+12,13-03-2013 08:49,-1000,,Who else takes out their head phones and listens to them to make sure the music isn't loud enough for everyone to hear?,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,8,https://twitter.com/depressingmsgs/status/311911906086633472,[],[],0,,FALSE,9,1,18,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.11911E+17,3.11911E+17,1.3632E+12,13-03-2013 08:47,-1000,,I've got 99 problems and 86 of them are completely made up scenarios in my head that I'm stressing about for absolutely no logical reason.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,8,https://twitter.com/depressingmsgs/status/311911431698272257,[],[],0,,FALSE,17,1,16,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.1191E+17,3.1191E+17,1.3632E+12,13-03-2013 08:43,-1000,,"Doing something weird and thinking ""This is why I'm single""",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,8,https://twitter.com/depressingmsgs/status/311910421005205504,[],[],0,,FALSE,10,1,7,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.11884E+17,3.11884E+17,1.36319E+12,13-03-2013 06:57,-1000,,"No matter how good or bad you think life is, wake up each day and be thankful for life. Someone else is fighting to survive.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,6,https://twitter.com/depressingmsgs/status/311883740748058624,[],[],0,,FALSE,13,0,8,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.11853E+17,3.11853E+17,1.36319E+12,13-03-2013 04:55,-1000,,It is not important to have a million friends. It is more important to have a friend that stands by you when millions are against you.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,4,https://twitter.com/depressingmsgs/status/311853057048723456,[],[],0,,FALSE,16,1,10,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.11851E+17,3.11851E+17,1.36319E+12,13-03-2013 04:49,-1000,,"Failures are a part of life. If you don't fail, you'll never learn. If you never learn, you'll never change.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,4,https://twitter.com/depressingmsgs/status/311851409249288192,[],[],0,,FALSE,9,1,10,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
3.11851E+17,3.11851E+17,1.36319E+12,13-03-2013 04:47,-1000,,Appearances make impressions but is the personality that makes an impact.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,4,https://twitter.com/depressingmsgs/status/311851121612320768,[],[],0,,FALSE,10,0,14,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
